longitud, latitud
-3.07631,53.5512
-2.41971,52.5367
-2.25343,53.5082
-2.12557,53.4562
-1.3209,53.5232
-2.50561,51.4714
-1.51811,55.0051
-2.47783,53.7387
-1.87879,50.7433
-0.18597,51.5003
-2.98251,53.4112
-1.58253,54.7632
-1.33426,53.7098
-2.84938,53.3895
-2.22885,53.842
-3.96926,55.8021
-2.52396,53.5097
0.138654,51.4573
-1.73917,53.7927
-1.30835,52.9767
-2.5599,51.4135
-0.693449,50.8004
-0.914129,51.4519
-0.410386,51.882
-1.25857,53.1002
-0.574325,51.392
-1.57777,54.5181
-0.217171,51.7342
-1.50067,50.9276
-0.186969,51.4134
1.40869,51.3445
-1.82787,54.8504
1.08281,51.0703
-0.276519,51.4642
-2.59484,51.4911
-2.28763,53.5926
0.241203,51.4378
-0.129126,50.8662
-0.255397,51.6591
-1.1095,53.519
-2.28557,53.5328
0.473226,51.7313
-4.5552,55.953
-3.58744,54.5494
-2.74419,54.3275
-1.03198,50.8791
-1.5755,52.3538
0.147621,51.5593
-0.329782,51.484
-0.749667,52.012
-2.24254,53.4761
-2.11099,53.4676
-2.36985,53.4915
-3.15657,53.3999
-2.55903,51.4722
-0.453084,51.4963
-2.19069,52.6257
-0.37639,51.3964
-3.47656,51.4074
-0.798049,54.1344
-3.04267,55.9406
-1.7665,52.5246
0.151313,51.5305
-1.56165,53.7986
0.141282,51.581
-0.185088,51.1153
0.009686,51.5133
-0.82811,52.2661
-0.505891,50.8077
-0.192416,51.1289
-0.515916,51.3937
-0.11816,51.569
-2.45205,53.5965
-0.422657,51.5723
-2.0685,53.4629
-4.27707,55.8814
-2.28259,53.4712
1.12163,52.0513
-3.24359,55.9453
-1.4679,53.4322
-0.194247,51.5096
-2.47805,53.5172
-1.16691,52.9586
-0.844951,51.2788
-0.159742,51.4647
-1.48933,53.4143
-1.19367,53.1284
-3.35106,51.6613
-2.12895,53.4782
-1.79959,51.5628
-2.2362,53.5001
-3.03673,53.9071
-1.54659,53.844
-2.14418,57.1308
-2.35547,53.4485
-1.17575,53.502
-2.59115,51.473
-3.45287,56.0647
-1.79376,53.8053
-1.55911,52.4072
-1.93304,52.6257
-3.08807,55.8813
-0.162386,51.169
-0.146655,51.5567
-1.54771,53.7397
-0.133887,51.6395
-0.756907,51.2738
-1.48984,50.9161
-1.34027,52.058
-0.176183,51.5362
-0.113952,51.3775
-4.41322,55.9212
0.245952,51.2146
-3.18693,51.4721
-1.84284,52.5261
-2.64664,50.9456
-3.20196,51.4796
-2.03414,52.6903
-1.97276,52.4344
-1.59883,53.8165
-2.19133,53.4461
-2.02378,52.6724
-1.63164,54.9677
-0.046446,51.5218
-0.038782,53.5372
-2.44244,53.573
-2.10885,52.8062
1.41316,51.3815
-0.432474,51.4042
-0.169746,51.4666
-2.91498,53.4682
-1.83776,52.5048
-1.99362,52.5678
-3.00316,53.5026
-1.68575,53.7098
-2.58333,51.4471
1.29972,51.3691
-0.12583,51.4982
-4.09785,55.8581
-2.14652,53.0241
0.26659,50.7881
-2.79262,54.0548
-1.66682,52.6272
-0.148646,51.6497
0.200248,51.439
-1.70389,52.6283
-3.99818,51.5746
-0.053231,51.5148
-4.09508,55.7947
-0.473257,51.5436
-2.09346,53.5778
-2.22662,53.7948
-1.81862,52.4313
-0.380773,51.7071
-1.14147,52.5964
0.058303,51.5335
-5.27899,50.2246
-1.44585,52.8921
-1.47713,53.5506
-0.034149,51.6799
-0.196678,51.5758
-0.379986,51.437
-0.20635,51.2929
-2.22712,53.4653
-0.076267,51.4948
-1.73632,51.576
-2.97737,53.0418
-4.01268,55.9445
-2.14595,52.588
-1.80829,52.4717
-3.00113,53.4484
-2.83745,53.3411
-0.055783,51.5564
-3.41019,51.6987
-1.75313,53.7931
-3.16754,51.4851
0.070176,51.5028
-2.1589,53.0244
-1.77214,53.8154
-3.83959,56.0193
1.38275,51.3861
-2.09172,52.4899
-1.06061,53.5544
-0.042385,51.6265
-0.142394,51.4523
-0.237599,51.5028
-0.787556,54.1321
-2.28171,53.4979
-0.032136,51.4758
-1.38741,52.9251
-3.03789,53.4061
-0.51396,51.4185
-2.16218,53.0261
-0.640571,51.4798
-2.19182,53.4541
-1.8921,50.8085
-2.23747,53.4581
-0.382082,51.5933
-1.90018,51.5447
-1.47769,53.2221
-2.21291,53.5163
-2.99982,53.1933
0.094129,51.5757
-1.18186,52.6312
-2.64423,53.4561
0.89344,51.8928
0.712782,52.2517
-0.186883,54.0918
-1.40085,53.3403
1.29163,52.6387
-4.22703,55.8843
-2.14426,52.568
-3.56297,50.4352
-1.26922,53.0008
-2.27198,53.3669
-3.7681,51.7741
-1.14808,52.955
-4.01106,55.8545
-4.32812,55.8608
-2.15251,53.6205
-4.34323,55.8834
-1.99466,52.5187
-0.553632,53.2191
-2.13602,53.5236
-3.10267,51.5245
-1.71388,53.829
-2.17123,51.8742
-0.221734,52.5759
-1.15387,52.6731
-0.137222,50.8235
0.718021,52.2559
-1.14791,52.9482
0.666829,51.5608
0.047577,51.5322
-0.610951,53.2066
-2.02118,52.5062
-2.28539,53.597
0.707971,51.3447
-0.099999,50.9917
-2.96245,54.8878
-1.48154,54.9792
-0.095563,51.6159
-1.57688,55.0064
-1.30448,54.546
-0.415641,51.6537
1.1281,52.0376
-3.34922,56.1047
-0.329006,53.7508
0.188797,51.5755
-0.150812,50.8245
-1.573,54.8568
-2.87162,53.271
-0.070744,51.397
-0.510958,51.4357
-0.063689,51.5876
-1.61901,53.8357
-1.93325,52.4867
-2.24073,51.8602
-0.212891,51.453
-1.76873,53.8002
-2.12289,52.9987
-0.374434,51.5851
-1.6377,54.9893
-0.093125,51.4741
0.862313,51.1548
-0.178754,50.8472
-0.126552,50.8346
-0.218959,51.5042
-0.561831,51.3183
-1.25503,52.3769
-2.1797,53.4356
-1.46387,52.9128
-0.099534,51.5381
-1.75588,51.5614
-3.91396,56.0177
-1.83118,52.6833
1.28715,52.6341
-1.14859,52.6477
-1.51055,54.9967
-1.78058,52.4793
-0.505211,51.4354
-2.96608,53.662
-1.64075,53.7457
-1.58088,54.9975
-0.490992,51.3517
-3.01457,53.368
-0.655989,53.5752
-2.19148,53.4449
-1.13701,52.6282
-1.12319,52.6686
-4.00029,51.616
-2.2178,53.5568
-2.23003,53.4753
-1.86478,50.737
-2.57345,51.4394
0.165559,52.6601
-1.62351,53.7575
0.260056,51.1429
-0.060284,51.5523
-1.07873,50.8145
-2.66344,53.5868
-2.37438,53.4763
-1.3109,54.7611
0.247071,51.4372
-2.22071,53.5937
-0.796101,51.3649
-2.16353,53.4593
0.010141,51.4909
-2.97139,53.3986
-2.1288,51.4624
-0.408429,51.5003
-1.91444,52.5432
-0.058669,51.4716
-2.05205,52.5725
0.713705,51.5362
-0.201705,51.5325
-0.092988,51.5981
-0.286364,51.4896
-1.89456,51.5402
-4.22182,57.4959
0.298759,51.3661
-0.134489,50.9276
-0.125668,50.8354
-0.479522,51.5461
-2.15066,53.3966
-0.144241,51.5061
-3.04098,53.3968
-1.89336,52.4817
-1.26335,53.1268
-2.1293,52.5974
-0.391586,51.4754
-1.23977,52.7681
-0.337038,51.5775
-0.061434,51.5626
0.028931,51.4501
-2.00294,50.7517
-0.614081,51.5223
-0.072923,51.5672
-1.23234,54.527
-1.41589,54.8952
-3.20125,51.5238
-1.84401,52.488
-0.394128,51.6815
-3.65747,51.6347
1.74109,52.4705
-2.31024,53.5029
-0.978806,51.4558
-2.20655,53.0433
-1.43711,50.9246
-1.82848,52.6944
-2.16695,53.0254
-0.429638,54.2756
-4.01962,55.841
-0.76458,50.826
-4.58095,55.9859
-1.36456,50.9024
-4.62812,53.3086
-0.56529,51.5887
-1.65254,53.7866
-1.71208,54.9908
-2.23895,53.3729
1.32868,52.634
-1.58751,53.7932
1.17041,51.0945
-1.36522,50.906
-1.2115,50.8458
-2.96572,56.4627
-2.80316,53.546
-2.49154,53.7309
-0.209294,52.5914
-2.15498,52.4705
1.33678,52.6355
-1.52919,53.7827
0.153182,51.5976
0.541267,51.3763
-0.078333,51.5621
-2.28266,53.5949
-2.21723,53.5935
-0.474892,52.135
-2.02222,53.1032
-1.14848,52.608
-2.13651,53.253
-0.187085,51.4795
-0.578996,51.2272
0.250605,51.4388
-2.20664,53.4364
-3.58136,54.5642
0.082568,51.5407
-0.390852,50.8139
0.066512,51.5396
-1.47761,53.8049
-0.325492,51.4989
-1.58356,52.3546
-0.890302,52.7494
-2.98638,53.1687
-0.4567,51.4959
-1.66784,54.9542
-1.5955,54.8492
-0.704346,51.333
-1.45956,52.4095
-0.75504,51.3269
-2.66145,50.9559
0.208703,51.5574
0.029074,51.4501
-0.248251,52.5734
0.500776,51.7476
-0.384048,51.4768
0.462854,51.3987
-1.84325,52.4935
-0.00496,51.4254
-3.49579,50.7244
0.310808,51.6192
-1.46751,53.3788
-0.521516,51.4295
-1.53556,53.7827
0.274674,50.7646
0.218444,51.5649
1.14986,51.7971
0.493901,51.5621
0.512348,51.7421
-0.391705,51.5252
-1.70963,52.1839
-0.448632,52.1254
-2.33953,53.5074
-0.021436,51.5334
-2.7572,52.7083
-2.50167,51.4671
-2.51956,53.4952
-0.144347,51.5106
-2.2421,51.8454
-0.168216,51.1265
-1.16958,52.9748
-2.61194,53.5562
0.188546,51.5643
-1.24647,52.9551
-0.089869,51.0024
-2.73937,53.3407
-0.828819,51.2986
-0.044101,51.6336
-1.83813,51.5559
-2.80118,54.0467
-0.183821,51.5508
-4.2643,55.8736
-2.18464,53.9153
-2.9985,53.8295
0.118775,51.5036
-0.105226,51.4705
-1.15463,52.6029
-2.94056,51.3524
-1.37314,50.9728
-3.04486,53.8241
-2.07774,51.9066
-1.68961,54.9459
-0.209167,51.9144
-2.99518,53.0445
-1.93259,52.4415
-0.337852,53.7457
-2.76148,50.734
-0.266687,51.3665
-1.62032,52.793
-0.025047,53.547
-0.128912,51.5637
-0.074097,51.5975
-0.403047,50.8351
-4.33682,55.8459
-1.40017,50.9309
-0.456894,51.3578
-0.741321,51.9926
1.14053,51.0921
0.448709,51.5697
-1.36365,54.9054
-0.437667,51.753
-1.33237,54.5704
-1.62522,53.6844
1.39767,51.2207
-5.08839,50.4083
-2.14811,53.5287
-0.121372,51.652
-0.933825,51.0066
-1.43292,53.4023
-2.63321,53.6667
0.033197,51.4748
-1.89676,52.4752
-2.92391,53.5189
-1.84801,52.5225
-0.687285,52.0375
-3.53235,50.7248
-2.23605,53.5013
-1.45972,53.3886
-2.93211,56.4686
-1.78213,51.5624
-0.74413,51.3375
-0.755182,50.8376
-1.17152,50.8171
-0.058439,51.6599
-0.985009,51.4551
-0.732902,51.3178
-0.049019,51.62
-0.230599,51.9795
0.022037,51.4732
-2.06536,51.8932
-1.09511,53.5151
-1.97771,51.3602
-4.4249,55.8392
1.72068,52.6055
-0.3043,51.4915
-2.18816,53.4441
-1.05921,50.7902
-3.53936,50.4669
-2.45447,53.5827
-0.214565,51.6459
-2.22871,53.5934
-4.21749,57.463
-0.27733,51.4044
-2.5569,53.5264
-0.317999,51.4363
-0.180455,51.5013
-0.178819,51.4918
-0.134568,51.5101
0.582134,50.8572
-1.53046,53.7777
-0.286548,51.477
-1.76296,53.8552
-3.13658,53.2481
-0.050359,51.528
-3.94184,56.1159
-0.274873,51.6564
-2.94219,51.3546
-3.55678,54.6213
0.078405,51.5601
-1.48047,51.7905
-0.355618,53.7685
-0.392468,50.8206
-2.89145,53.4959
-1.85763,52.419
-1.55006,50.7495
-2.03963,52.5418
-2.19003,53.4586
-0.87504,53.7152
0.506583,51.7557
-2.93363,54.8955
-4.21745,55.8426
-0.345293,53.7455
-2.92579,51.3606
-0.859748,52.2553
-0.014245,51.523
-0.009757,51.7611
-1.49702,53.7059
-0.166095,51.3996
0.083739,51.5284
-1.54781,53.744
-1.85391,52.4771
-2.45464,53.5979
-2.32547,53.6404
-2.51927,53.4959
-0.101511,51.546
-0.173931,51.9156
-0.106087,51.5331
-0.748378,52.079
-2.18593,53.5181
-1.95194,52.5006
-0.012345,51.6162
-1.40296,53.4474
-3.60931,50.5309
-2.22405,52.9962
-0.782196,53.0763
-1.49981,53.6879
-0.107011,51.615
-1.33932,54.7625
0.287162,51.1938
-1.55801,53.7985
0.244021,52.0212
-1.80169,52.5001
-0.18328,51.4484
-4.27825,55.8742
-0.407236,53.7557
-1.68281,52.6011
-1.21483,54.7066
-2.05332,52.5214
-1.44956,53.3837
-0.063434,51.4067
-0.780016,53.4008
-2.58407,51.4487
-1.88437,53.8768
-1.26667,52.896
-0.075336,50.8368
-0.176507,51.6146
-1.60823,53.7859
-1.22794,53.351
-0.469748,51.8924
-0.675622,52.3132
-1.5165,53.8173
-2.11834,53.4562
-2.94409,53.3002
0.484136,51.3908
-0.03514,51.5834
-0.180539,51.5209
-2.43233,53.6035
-0.302034,51.308
-2.6423,50.9402
-2.11944,53.5252
-1.83552,52.5138
-2.02956,52.4759
-1.40648,53.4111
-2.71951,53.4727
-3.14496,56.1244
-1.55526,53.7998
0.611041,51.5994
-0.005443,51.7636
-0.334974,51.2264
1.7408,52.4948
-1.8332,52.4237
-1.9134,52.4759
0.003242,51.3827
-0.194121,51.5383
-3.08433,51.0177
-2.47461,52.6647
-2.02336,50.7625
-0.466967,51.893
1.18801,52.0453
-2.24387,51.7421
-2.18421,53.4352
-2.57947,51.4831
-0.094017,51.4941
-0.144776,51.4361
0.261296,51.139
0.33393,51.6137
-2.34199,53.4574
-2.59348,53.391
-2.1332,52.5698
-2.80182,56.3401
-0.056845,51.3891
-1.19697,52.9996
-1.78363,53.6497
-0.026803,52.0541
-1.47324,53.3655
-0.199531,51.5182
-3.47664,51.6461
-4.58278,56.0013
-1.86882,52.4652
-2.01834,52.4004
-2.70873,53.4585
-1.21965,52.9898
0.10884,52.2148
-3.04719,53.3985
-3.87565,55.783
-1.76217,53.6441
-1.49409,50.9181
-0.86937,51.1015
-1.89703,52.4857
-1.52184,53.8014
-2.62071,51.4127
-1.174,52.9775
-1.41685,53.3897
-4.34986,55.8292
-2.54712,51.4874
-1.08415,51.2618
1.30633,52.6277
1.31325,51.1243
-2.90965,53.3883
-0.133896,51.5265
-5.06881,50.155
-1.08192,50.8475
-1.44861,52.3914
-0.095657,51.4098
-4.14681,50.3696
-3.00212,51.1259
-2.29379,53.5873
-0.082926,51.5044
-1.40045,53.4116
-0.236075,51.4042
0.764315,51.4337
-0.119545,51.4689
-0.205548,51.4568
-0.03031,51.6484
-2.55618,53.5287
-0.795928,53.0763
-2.21076,53.4766
-1.61709,54.9214
-0.528268,51.4343
-0.370723,50.8131
-3.30942,52.5141
-1.1045,51.2546
0.386827,51.4406
-1.41244,54.9717
-0.508729,53.2397
-4.02935,51.6197
-4.25711,55.8571
-2.98135,53.4261
-2.03045,52.6975
0.449702,51.3032
-2.58518,51.4453
-1.38845,53.7966
-1.65844,54.9764
-3.89815,55.7637
-3.95302,51.6285
-2.11601,53.5436
-4.1287,55.867
-0.275911,51.9409
-2.99441,53.4314
-3.29858,55.9281
-2.21039,53.5552
-0.122654,51.3334
-0.133461,51.5125
0.122327,51.7563
-2.57668,53.383
-0.033874,51.4589
-1.62697,53.7093
0.027165,51.592
-0.455525,51.8919
-4.16016,55.8493
-2.44508,53.5946
-1.34045,53.4974
0.010301,51.5665
-1.82442,53.7712
-0.098098,51.5794
-1.99761,52.4628
0.112562,52.1729
-0.108479,51.4858
-2.42516,53.5817
-3.91403,56.0224
-0.796338,51.8255
-0.255709,51.6096
0.278835,51.4394
-1.58277,53.8275
-1.97981,52.4521
-0.623027,51.3114
-0.717136,51.6148
-3.07188,53.3818
-0.211829,51.318
1.35899,52.6302
0.318322,51.4774
-1.6126,54.999
-1.12159,52.9181
-0.725325,51.5235
0.561456,51.5523
-3.02556,53.9111
-0.398922,53.7788
-0.173566,52.3318
-1.90276,52.6268
-1.83602,52.5366
-0.063682,51.5708
-3.82302,53.3182
-1.95794,52.3891
-2.20783,53.4327
0.292214,51.2062
-4.27469,55.786
-2.74117,54.3305
-3.23814,54.1234
-1.28843,50.8585
-1.82472,53.6623
-1.82474,52.4075
-4.22419,57.4827
-2.9266,54.8882
-4.21448,57.4573
-0.838305,51.3433
-2.05596,52.515
-1.58201,54.934
-2.11427,52.7789
-0.149391,51.5035
-0.109431,51.522
-1.78483,53.7987
-1.76747,53.562
-1.87134,52.4589
-3.93009,51.6704
-0.194027,51.5225
-0.118231,51.4763
-2.32231,53.643
-1.95094,52.4736
-1.87119,52.4588
-0.193135,51.3883
-2.55461,51.4518
0.171532,51.4039
-0.126102,51.5513
-0.151134,51.4746
0.400703,52.7548
-4.19636,55.851
-2.55917,53.3779
-2.4345,52.6905
-1.46939,52.9236
-0.115307,50.9656
-0.123436,51.5775
-2.20907,53.01
-0.121604,51.4714
-0.145951,51.5208
-4.15602,51.6832
-3.24429,51.4689
-0.078439,51.5494
-4.40906,55.862
-1.51126,53.8106
-0.207199,51.8981
-0.886853,52.2377
-2.62221,53.6494
-2.88135,53.4378
-2.69208,51.5202
0.113721,51.3631
-1.87542,52.4722
-1.54334,54.5303
0.0748,51.5252
-0.047636,51.5479
-2.23956,53.507
-1.23627,54.6723
-2.93154,53.4816
-2.42989,53.5865
-0.112376,51.3809
-1.79824,52.5131
-0.076411,51.488
-2.9737,53.3287
-0.059974,51.3763
1.10686,52.5806
-2.28441,53.7876
-1.89557,52.4812
-1.60065,55.1317
-1.20227,52.7765
0.305564,51.6212
-2.12666,52.4507
-4.43721,55.9006
-2.03928,52.4789
-1.6322,52.8258
-2.91669,54.884
-3.95868,55.9723
-0.292681,51.6673
-3.60536,50.5349
-1.68692,54.9906
-0.17174,51.4959
-2.18372,53.6012
0.57376,51.5199
0.574068,51.3769
-1.52904,53.7826
-0.303596,51.4406
-4.77799,50.3454
-1.59436,53.8393
-0.304415,51.5544
-1.45284,52.8917
-1.43444,54.9177
-2.19104,53.8495
0.142831,51.5495
-2.91906,53.3643
-0.354619,51.6022
-0.023095,51.5184
0.880206,51.3202
-1.09228,53.5133
-1.88919,53.7196
-2.19095,53.4609
-0.376027,51.6538
-3.18673,51.4644
-0.30837,51.6188
-1.42236,50.9203
-0.0906,51.5724
-2.73592,53.3411
-1.89144,52.4827
-2.20589,53.3733
-0.415917,51.8776
-3.04053,53.8519
-1.11323,53.9606
-1.10632,52.6547
-1.54165,53.8086
0.912281,51.1375
-2.6028,51.4504
-1.76724,53.8508
-2.67125,53.7648
-0.106235,51.4217
-0.358861,53.7631
-0.943576,51.4481
-4.13538,50.3717
-2.18583,51.2565
-1.6177,53.7463
-2.67688,53.7661
-1.2307,52.9376
0.02726,51.6136
-2.51073,51.4664
-2.14478,52.457
-0.874529,52.2501
-0.354832,51.4283
-2.10888,52.8193
-1.18026,54.5504
-3.0582,53.4061
-0.421066,51.5057
-2.01028,52.5025
-0.022319,51.4564
1.32636,52.6365
1.39937,51.2224
-2.15263,53.023
-3.25333,51.4889
0.63415,51.8137
-0.457276,51.496
-1.64291,53.7057
-5.25251,50.2291
0.101312,51.503
-0.455724,52.1568
-2.22349,53.4621
1.39653,51.3878
-1.5337,53.8413
-0.431785,51.6508
-0.199399,51.4484
-2.71372,53.7737
-2.71288,53.4366
-0.235419,52.5769
-2.23066,53.0335
-0.171578,51.4243
-0.161896,51.1525
-3.01381,53.4875
-1.95982,50.6186
-2.93225,53.4247
0.119272,52.2126
-1.5284,52.309
-0.20907,51.5653
-1.88121,52.5092
0.001781,51.4842
-4.32798,55.8397
0.417743,51.636
-0.248121,51.5365
-0.931628,51.4483
0.005938,51.1383
-0.034312,53.5523
-0.130852,51.5058
-3.05996,53.4221
-1.47282,53.5692
-1.49295,54.9915
-1.92986,52.3092
-0.335068,51.6116
-2.26058,53.7884
0.071441,51.3589
-0.097583,51.4396
-1.61885,53.8364
-0.051638,51.6162
-0.169807,51.4902
1.289,52.6352
-0.088229,51.6563
-1.85067,52.4342
-0.623033,51.5122
-2.24811,53.4742
-2.49873,53.2616
-0.16832,50.827
-1.53276,53.8436
-0.012963,52.9781
-0.000186,51.5708
-1.07106,50.7863
-2.12587,52.5872
-1.69412,53.7462
-2.11908,52.5321
1.12575,52.0581
-0.871125,52.2573
1.10685,52.5659
-3.20478,55.9436
-1.64652,53.7087
-1.60872,54.9803
0.71728,51.5405
-0.447525,53.7573
-2.22396,53.4945
-3.4936,50.7003
-2.21755,53.8324
-1.09571,50.8467
-1.45386,52.5139
-1.57852,54.5351
-1.74762,53.8265
-2.22184,53.8389
-1.77477,52.4629
-3.0961,55.9448
-4.19645,55.81
-0.165439,51.4303
-0.254841,51.4551
0.757688,51.4383
-2.16506,52.9995
-0.548534,53.2104
-4.11501,50.3723
0.041666,51.5998
-3.78816,56.0001
-2.93296,53.4366
-1.35819,54.7583
-3.52866,50.7288
-1.47844,53.0246
-0.859417,51.1113
-2.2831,53.4799
-2.18391,51.2055
-0.097459,51.5291
-2.70767,53.7747
0.076111,51.4812
-1.1718,52.2474
-0.337206,50.8376
-1.06476,50.8391
-1.48968,52.4366
-1.10773,51.2802
-0.561634,51.3109
0.194736,51.519
-0.139187,50.824
-1.81798,52.4434
-0.048687,51.5604
-3.21986,54.1211
-0.174172,51.4855
-0.734114,51.3155
-0.124431,51.5709
-4.17016,50.4097
0.3109,50.7832
-0.493624,51.3722
-1.12215,53.5201
-4.28639,55.874
-2.11661,53.5393
-1.80028,51.5686
-2.46661,53.6975
-2.11603,52.4922
-1.22338,51.7244
-1.12557,52.6311
-1.4793,52.9034
-0.471248,51.5477
-1.13378,52.6193
-0.037854,51.5238
-1.58524,53.7929
-0.17725,51.7905
-1.98467,50.717
-0.216831,51.5107
-1.7824,51.5664
-0.443867,51.454
-0.178317,51.4827
-0.043009,51.7025
-4.26124,55.8374
-1.76762,53.8093
-1.83411,53.6614
-0.334945,51.4214
-1.15728,52.9794
-0.749659,51.319
-0.205081,51.476
-0.623388,51.5291
-0.986402,52.001
-4.38948,55.8007
-0.238788,51.5766
-1.48169,52.3899
-1.42243,53.3885
-1.29989,53.6993
1.34665,51.9644
-0.033506,51.5812
0.044184,51.5788
-0.211201,51.801
-3.24537,55.961
-0.421805,51.8795
-1.64898,54.6446
-2.24512,53.452
0.414522,50.8447
-4.16001,55.812
-1.93694,52.4865
0.306692,50.7985
-4.53097,55.8172
-0.58199,51.2416
-0.531174,50.8117
-0.438,53.83
-0.298487,51.4658
-1.31025,52.9786
-0.100753,51.3493
-1.98436,52.4795
-3.02367,53.4153
-3.3782,51.6839
-2.18592,53.5514
-1.53764,53.8282
-2.28976,53.4182
-3.55719,54.6279
-2.39318,53.5868
-1.50533,52.9293
-4.18316,55.8748
-0.156181,51.5137
-1.26095,53.4227
0.546918,51.3746
-1.02599,50.8866
-1.61515,53.859
-2.10115,51.9121
-0.214421,51.4654
-2.75781,52.7092
-0.396819,51.6709
-1.11323,52.6493
-1.76747,53.8089
-0.252174,51.5362
-3.03232,51.6455
0.037629,51.5935
0.09323,51.5656
-0.025735,53.5581
-1.14082,51.2511
-0.01726,51.6195
-0.070191,51.5943
-1.17738,52.9638
0.112223,51.5644
-0.979475,51.4516
-2.63527,51.5086
1.3053,51.1312
-0.74899,51.6277
-0.147211,51.5146
0.887848,51.1629
-3.04809,55.8807
-0.238671,51.5049
-1.56762,53.7796
-2.97898,51.3358
-1.27452,54.6228
-4.14409,50.3685
-2.86371,54.0722
-2.73173,53.7532
-0.284276,51.5414
-0.684765,50.7811
-2.45391,52.6361
-0.317177,51.7399
0.095389,51.3675
-1.93873,50.7491
-0.657655,51.5356
-0.369293,51.5473
-1.25208,50.8753
-1.10972,52.6259
0.143099,51.8644
0.026054,51.4533
-0.382338,54.2558
-2.19314,51.326
-4.0288,55.8669
-2.06497,52.325
-2.25985,53.3746
-1.49074,54.9809
-2.71726,53.3659
-2.04041,52.5849
-2.91906,53.4271
-0.714595,52.3857
-2.3319,53.4196
-0.676719,53.5981
1.32817,52.637
-3.01241,56.4731
-2.00874,51.4458
-0.712032,52.3021
-2.96175,53.4048
-1.79496,53.6218
-0.17627,51.6349
-0.085753,51.4506
-1.57401,54.8931
-1.92063,50.7268
-4.33264,55.8643
-3.49318,50.7003
-0.016904,51.4518
-0.32372,51.3901
-1.77684,53.7027
-0.678519,52.3636
-0.115079,51.3396
-0.087797,51.5119
-2.14591,52.6216
0.221612,51.6003
-3.54763,50.7154
-1.98061,50.6093
-2.2763,53.5236
-2.15204,52.5989
1.15287,51.7882
-1.5337,53.8134
-2.50993,51.4714
-0.404101,50.8292
0.10415,51.4989
-0.002072,51.4586
-4.30555,55.8709
-0.132795,51.49
-0.761392,51.6339
-0.36909,51.4076
-2.44864,53.5022
-4.18647,55.7602
-2.16634,53.4073
-0.799675,54.1364
-0.086045,51.6052
-0.091366,51.6195
-3.94735,55.8458
-0.188814,51.5195
-0.677871,53.5709
-1.47774,52.5256
-1.36757,54.8442
-2.9957,51.113
-4.30326,55.8214
-1.13738,52.6015
-1.1145,52.6378
-0.091493,51.7987
-0.144649,51.4783
-1.26082,52.3729
-1.29356,53.2344
-2.21725,53.5082
-2.12634,53.6161
0.583152,50.8627
-1.13225,50.799
-1.87686,52.9049
-1.64772,52.8156
-2.15597,52.9974
-0.67535,50.783
1.29061,51.1537
-3.16934,55.9575
-2.96667,53.3962
0.472757,51.7307
-1.24395,51.7499
0.281127,50.769
-0.275902,51.6141
-1.98565,50.7442
1.4158,51.3629
1.39001,51.3911
-0.131857,51.4706
-2.4751,50.6084
0.656407,51.5602
-2.41601,53.4501
0.64162,51.5665
-1.52662,54.906
-3.23118,51.5754
-1.10055,53.9689
0.000457,51.5131
-0.379226,51.5113
-0.016339,51.6008
-3.5159,50.3943
-2.75297,51.5855
-0.004441,51.5362
-1.82042,52.4207
-2.70931,53.4665
-1.46044,55.0034
-1.93292,52.5139
-0.245484,51.5564
-0.142123,51.5475
-4.36221,55.83
-1.41846,53.404
-2.87753,53.2156
-1.63613,53.8063
-1.3361,50.9035
-1.89597,52.4963
-2.95292,53.4807
-2.15164,53.378
-1.17451,50.7281
-2.96791,53.4309
-1.78023,52.5191
0.09035,51.5626
-0.182707,51.1069
-1.61036,53.851
-4.69647,55.6525
-0.736486,51.0877
-2.19029,53.4491
-2.37784,53.3058
-1.57632,53.8044
-2.27731,51.8342
-1.67267,52.7925
-2.01307,52.4777
-2.29942,53.4009
-0.058405,51.4337
-2.79742,54.0501
-1.83562,52.5268
-1.11113,52.6365
0.533242,51.4001
-2.08364,52.5775
-2.5798,51.486
-1.90786,50.8065
-1.20296,54.5756
-2.17443,53.4003
-0.21367,51.4662
-1.51935,53.8068
-1.65592,50.7529
-2.22976,52.2145
-0.416289,54.2673
0.053954,51.5361
-4.13049,55.8589
-2.28244,53.4485
-2.1532,53.6021
-1.50649,52.4201
1.38152,51.2173
-0.736698,51.4146
-2.63492,53.4576
0.036387,51.5302
-2.718,53.7661
-3.49372,50.7396
-0.180274,51.495
-1.33927,53.4669
-2.52,51.4832
-0.162407,51.4664
-1.98819,52.4786
-0.420331,51.5062
-1.59431,53.7966
-2.90702,53.3846
-4.44737,55.9248
-3.2391,51.5906
-1.53179,54.904
-2.74872,52.7146
-0.038778,51.5157
-1.31899,54.5477
-1.83149,52.4876
-4.06452,51.0813
1.30929,51.1269
-1.94538,52.45
-4.1283,50.3991
0.052149,51.4511
0.120514,51.5627
-4.39468,55.8621
-0.294267,51.575
-1.856,52.4688
-4.17371,50.4165
-0.0465,51.6484
-3.37107,50.6211
-0.961313,51.4529
0.553203,51.896
-2.06582,53.4855
-0.137895,51.485
-2.44892,53.6142
-2.17711,53.4291
-2.41317,53.5602
-0.060155,51.4807
0.23298,51.5906
1.10157,51.2737
-1.25064,52.9032
-1.08132,50.8131
-0.63682,53.5701
-0.156776,51.4347
